CommType,ID,ReceiveTime,SourceID,MsgId,PosTime,Lon,Lat,Cog,Sog,TrueHeading,NavigationStatus,ROT,PosAccuracy,A,B,C,D,E,F,G,H
1,413818956,2022-01-15 00:00:04,9,18,2022-01-15 00:00:04,71907740,19410126,0.0,0.0,0.0,,,0,60,0,0.0,0.0,0.0,0.0,6003.0,
1,413357570,2022-01-15 00:00:04,9,1,2022-01-15 00:00:02,73100973,17996399,1447.0,0.0,,0.0,,0,2,0,0.0,,,,,
1,412439450,2022-01-15 00:00:04,9,1,2022-01-15 00:00:02,73269365,18085031,1944.0,0.0,334.0,0.0,0.0,0,2,0,0.0,,,,,
1,413862271,2022-01-15 00:00:04,9,1,2022-01-15 00:00:02,72543982,18554460,1957.0,0.0,,0.0,0.0,1,2,0,0.0,,,,,
1,563137200,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,62649115,337645,2829.0,141.0,286.0,0.0,0.0,0,4,0,0.0,,,,,
1,440149350,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,77431553,21073392,0.0,0.0,,0.0,,0,3,0,0.0,,,,,
1,226016380,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,272361,29685017,0.0,0.0,,0.0,,1,3,0,1.0,,,,,
1,413798434,2022-01-15 00:00:04,9,3,2022-01-15 00:00:00,70781534,18651957,,51.0,,15.0,,1,0,0,0.0,,,,,
1,413811519,2022-01-15 00:00:04,9,1,2022-01-15 00:00:04,70453461,19056208,966.0,0.0,96.0,0.0,0.0,0,60,0,0.0,,,,,
1,413847802,2022-01-15 00:00:04,9,18,2022-01-15 00:00:04,70616440,19790884,1996.0,53.0,199.0,,,1,60,0,0.0,0.0,0.0,0.0,6003.0,
1,413805878,2022-01-15 00:00:04,9,19,2022-01-15 00:00:04,70257885,19665479,1597.0,0.0,159.0,,,1,60,0,0.0,1.0,,,,
1,413790866,2022-01-15 00:00:04,9,1,2022-01-15 00:00:02,70480805,19790222,2024.0,1.0,,0.0,0.0,1,2,0,0.0,,,,,
1,413802943,2022-01-15 00:00:04,9,18,2022-01-15 00:00:04,70572919,18906828,3015.0,43.0,301.0,,,0,60,0,0.0,0.0,0.0,0.0,6003.0,
1,413778453,2022-01-15 00:00:04,9,18,2022-01-15 00:00:00,70529010,19780000,3109.0,47.0,,,,0,0,0,1.0,1.0,1.0,0.0,393222.0,
1,413987084,2022-01-15 00:00:04,9,18,2022-01-14 23:59:50,70499592,18937916,2950.0,47.0,,,,0,50,1,0.0,0.0,1.0,0.0,393216.0,
1,413997798,2022-01-15 00:00:04,9,19,2022-01-15 00:00:04,72443780,19101480,1013.0,0.0,,,,0,60,0,0.0,1.0,,,,
1,413794127,2022-01-15 00:00:04,9,18,2022-01-15 00:00:04,72702388,19008265,1186.0,1.0,118.0,,,1,60,0,0.0,0.0,0.0,0.0,6003.0,
1,413794562,2022-01-15 00:00:04,9,1,2022-01-15 00:00:04,69068647,18127351,1076.0,83.0,107.0,0.0,0.0,0,60,0,0.0,,,,,
1,413830196,2022-01-15 00:00:04,9,1,2022-01-15 00:00:04,67901032,17687862,2674.0,1.0,267.0,1.0,0.0,0,60,0,0.0,,,,,
1,413860501,2022-01-15 00:00:04,9,1,2022-01-15 00:00:04,70330951,18291743,0.0,0.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413844562,2022-01-15 00:00:04,9,1,2022-01-15 00:00:04,66832510,18354737,3283.0,0.0,,0.0,0.0,0,60,0,0.0,,,,,
1,231836000,2022-01-15 00:00:04,7,1,2022-01-15 00:00:01,6832626,34513484,3220.0,180.0,320.0,0.0,-9.0,1,1,0,0.0,,,,,
1,266266000,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,10098587,33645099,556.0,107.0,55.0,0.0,0.0,1,4,0,0.0,,,,,
1,212357000,2022-01-15 00:00:04,7,1,2022-01-15 00:00:02,9745535,35174172,3455.0,0.0,120.0,5.0,0.0,0,2,0,0.0,,,,,
1,370903000,2022-01-15 00:00:04,7,2,2022-01-15 00:00:01,64232976,6163577,3230.0,0.0,28.0,0.0,0.0,1,1,0,0.0,,,,,
1,265642130,2022-01-15 00:00:04,7,1,2022-01-15 00:00:02,9929453,35761867,1944.0,1.0,,0.0,,0,2,0,0.0,,,,,
1,431079000,2022-01-15 00:00:04,7,1,2022-01-15 00:00:02,-73597234,22447094,17.0,105.0,0.0,0.0,0.0,1,2,0,0.0,,,,,
1,567001990,2022-01-15 00:00:04,7,1,2022-01-14 23:59:55,60529366,7883020,0.0,0.0,0.0,0.0,4.0,1,55,0,0.0,,,,,
1,431200632,2022-01-15 00:00:04,7,1,2022-01-15 00:00:01,84617969,21932850,57.0,229.0,4.0,0.0,0.0,0,1,0,0.0,,,,,
1,219436000,2022-01-15 00:00:04,7,1,2022-01-14 23:59:59,78712563,20321923,3062.0,77.0,305.0,0.0,0.0,0,59,0,0.0,,,,,
1,431015303,2022-01-15 00:00:04,7,3,2022-01-15 00:00:01,83163030,20737400,819.0,115.0,86.0,0.0,127.0,0,1,2,0.0,,,,,
1,354162000,2022-01-15 00:00:04,7,1,2022-01-15 00:00:01,84520852,21216639,184.0,89.0,15.0,0.0,0.0,1,1,0,0.0,,,,,
1,431011893,2022-01-15 00:00:04,7,1,2022-01-14 23:59:53,79563768,19508605,2241.0,129.0,225.0,0.0,0.0,1,53,0,0.0,,,,,
1,247279600,2022-01-15 00:00:04,7,1,2022-01-15 00:00:01,-224780,30268930,2550.0,143.0,255.0,0.0,0.0,1,1,0,0.0,,,,,
1,316033814,2022-01-15 00:00:04,7,1,2022-01-15 00:00:02,-73993573,29415591,1822.0,146.0,183.0,0.0,0.0,0,2,0,0.0,,,,,
1,211779530,2022-01-15 00:00:04,7,1,2022-01-15 00:00:01,4297870,32174678,2364.0,0.0,70.0,0.0,0.0,1,1,0,0.0,,,,,
1,212637000,2022-01-15 00:00:04,7,1,2022-01-15 00:00:02,1164540,30717290,609.0,121.0,62.0,0.0,0.0,0,2,0,0.0,,,,,
1,205539690,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,2716889,30737850,,0.0,,0.0,,1,3,0,1.0,,,,,
1,477581400,2022-01-15 00:00:04,7,3,2022-01-15 00:00:01,64216423,6251622,3199.0,106.0,320.0,0.0,0.0,0,1,0,0.0,,,,,
1,538002381,2022-01-15 00:00:04,7,3,2022-01-15 00:00:01,64234791,6140523,3509.0,2.0,71.0,1.0,-13.0,0,1,0,0.0,,,,,
1,319147600,2022-01-15 00:00:04,7,2,2022-01-15 00:00:03,64213337,6342960,1919.0,0.0,34.0,5.0,0.0,0,3,0,0.0,,,,,
1,413254340,2022-01-15 00:00:04,9,1,2022-01-15 00:00:02,71722880,21214344,2227.0,6.0,274.0,0.0,127.0,0,2,0,0.0,,,,,
1,413800627,2022-01-15 00:00:04,9,1,2022-01-15 00:00:04,69346016,17902250,932.0,95.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413278090,2022-01-15 00:00:04,9,1,2022-01-14 23:59:59,73558178,18198095,3562.0,100.0,9.0,0.0,0.0,1,59,0,1.0,,,,,
1,405000197,2022-01-15 00:00:04,9,1,2022-01-15 00:00:01,73431600,18662680,2520.0,93.0,255.0,0.0,127.0,1,1,0,0.0,,,,,
1,413855504,2022-01-15 00:00:04,9,18,2022-01-15 00:00:04,71708944,19352072,1288.0,46.0,,,,1,60,1,0.0,0.0,0.0,0.0,393222.0,
1,413771503,2022-01-15 00:00:04,9,18,2022-01-15 00:00:04,72204163,19197934,364.0,1.0,36.0,,,0,60,0,0.0,0.0,0.0,0.0,6003.0,
1,413264050,2022-01-15 00:00:04,9,1,2022-01-15 00:00:02,73280240,18632522,2825.0,98.0,281.0,0.0,0.0,1,2,0,1.0,,,,,
1,413297030,2022-01-15 00:00:04,9,3,2022-01-15 00:00:02,73362328,18458218,2039.0,77.0,,0.0,,1,2,0,1.0,,,,,
1,413234980,2022-01-15 00:00:04,9,1,2022-01-15 00:00:01,73203327,17738287,3183.0,4.0,,0.0,,0,1,0,1.0,,,,,
1,413813348,2022-01-15 00:00:04,9,3,2022-01-15 00:00:00,67605716,17388078,,0.0,,15.0,,0,0,0,0.0,,,,,
1,574927000,2022-01-15 00:00:04,7,2,2022-01-14 23:59:25,64202825,6114753,3563.0,1.0,84.0,1.0,0.0,0,25,0,0.0,,,,,
1,512006326,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,104967292,-22071968,711.0,275.0,,0.0,,0,3,0,0.0,,,,,
1,565968000,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,62327766,738682,2328.0,90.0,230.0,0.0,0.0,0,60,0,0.0,,,,,
1,259936000,2022-01-15 00:00:04,7,3,2022-01-15 00:00:03,5003862,34328638,456.0,131.0,46.0,0.0,19.0,0,4,0,0.0,,,,,
1,538008247,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,6436807,33628911,869.0,133.0,87.0,0.0,0.0,0,60,0,0.0,,,,,
1,235076274,2022-01-15 00:00:04,7,1,2022-01-14 23:59:50,2327399,33527774,727.0,126.0,72.0,0.0,0.0,1,50,0,0.0,,,,,
1,212179000,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,10609275,35435332,1590.0,109.0,155.0,5.0,0.0,0,3,0,0.0,,,,,
1,314549000,2022-01-15 00:00:04,7,1,2022-01-15 00:00:02,6898951,34485835,3180.0,81.0,320.0,0.0,0.0,0,2,0,0.0,,,,,
1,366988930,2022-01-15 00:00:04,2,3,2022-01-15 00:00:01,-73564015,28306219,1435.0,94.0,145.0,0.0,127.0,1,1,0,0.0,,,,,
1,636092901,2022-01-15 00:00:04,7,1,2022-01-15 00:00:02,-2330826,35711182,888.0,126.0,89.0,0.0,-5.0,0,2,0,0.0,,,,,
1,219082000,2022-01-15 00:00:04,7,3,2022-01-15 00:00:03,11610874,35295065,527.0,132.0,49.0,0.0,20.0,0,3,0,0.0,,,,,
1,413368480,2022-01-15 00:00:04,9,1,2022-01-15 00:00:02,73105303,18712555,3143.0,116.0,315.0,0.0,0.0,1,2,0,0.0,,,,,
1,413557230,2022-01-15 00:00:04,9,1,2022-01-15 00:00:01,71927718,19327482,1643.0,97.0,172.0,0.0,,1,1,0,1.0,,,,,
1,413793349,2022-01-15 00:00:04,9,1,2022-01-15 00:00:04,70346176,18349116,1826.0,55.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413832776,2022-01-15 00:00:04,9,1,2022-01-15 00:00:04,68723268,18397097,,0.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413866592,2022-01-15 00:00:04,9,1,2022-01-15 00:00:04,72503704,19185854,1396.0,52.0,,1.0,0.0,0,60,0,0.0,,,,,
1,413862408,2022-01-15 00:00:04,9,1,2022-01-15 00:00:04,71088949,19080122,2122.0,71.0,212.0,1.0,0.0,0,60,0,0.0,,,,,
1,413846285,2022-01-15 00:00:04,9,1,2022-01-15 00:00:04,67756805,17834185,780.0,0.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413434220,2022-01-15 00:00:04,9,3,2022-01-15 00:00:03,73135166,24185643,2532.0,89.0,246.0,0.0,0.0,0,3,0,0.0,,,,,
1,256245000,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,-4840522,21734728,1050.0,185.0,105.0,0.0,0.0,0,3,0,0.0,,,,,
1,244810617,2022-01-15 00:00:04,7,1,2022-01-15 00:00:01,2519560,31164010,2984.0,108.0,299.0,0.0,-7.0,1,1,0,0.0,,,,,
1,413821877,2022-01-15 00:00:04,9,18,2022-01-15 00:00:02,67784747,17695517,1304.0,2.0,130.0,,,0,2,0,1.0,1.0,1.0,0.0,393222.0,
1,413241110,2022-01-15 00:00:04,9,1,2022-01-15 00:00:03,68020783,13342435,,0.0,,0.0,,0,3,0,1.0,,,,,
1,413933981,2022-01-15 00:00:04,9,18,2022-01-15 00:00:03,68068256,13852620,875.0,0.0,87.0,,,0,3,0,1.0,1.0,1.0,0.0,393222.0,
1,413843676,2022-01-15 00:00:04,9,18,2022-01-15 00:00:02,66908325,14006141,1457.0,63.0,,,,0,2,1,1.0,0.0,0.0,0.0,393222.0,
1,413845148,2022-01-15 00:00:04,9,19,2022-01-15 00:00:02,68058987,13297817,3437.0,65.0,343.0,,,0,2,0,0.0,0.0,,,,
1,413997029,2022-01-15 00:00:04,9,18,2022-01-15 00:00:03,68109091,13647707,747.0,53.0,,,,0,3,0,1.0,1.0,1.0,0.0,393222.0,
1,413990619,2022-01-15 00:00:04,9,18,2022-01-15 00:00:02,66931830,13974044,3223.0,52.0,320.0,,,0,2,0,1.0,1.0,1.0,0.0,393222.0,
1,413858008,2022-01-15 00:00:04,9,18,2022-01-15 00:00:01,67685817,13904269,2228.0,0.0,222.0,,,0,1,0,1.0,1.0,1.0,0.0,393222.0,
1,412431920,2022-01-15 00:00:04,9,1,2022-01-15 00:00:02,69644192,13652581,2495.0,92.0,283.0,0.0,0.0,0,2,0,0.0,,,,,
1,413233640,2022-01-15 00:00:04,9,1,2022-01-15 00:00:01,66077560,12048038,3554.0,138.0,348.0,0.0,0.0,0,1,0,0.0,,,,,
1,413764399,2022-01-15 00:00:04,9,1,2022-01-15 00:00:04,68358470,18023757,2534.0,44.0,,1.0,0.0,0,60,0,0.0,,,,,
1,413823817,2022-01-15 00:00:04,9,1,2022-01-15 00:00:04,66570936,18527608,0.0,1.0,,1.0,0.0,0,60,0,0.0,,,,,
1,413974561,2022-01-15 00:00:04,9,1,2022-01-15 00:00:04,70414800,18423110,2461.0,37.0,,1.0,0.0,0,60,0,0.0,,,,,
1,413841646,2022-01-15 00:00:04,9,1,2022-01-15 00:00:04,66569410,18522680,1755.0,1.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413225820,2022-01-15 00:00:04,9,1,2022-01-15 00:00:02,71863928,15841148,2361.0,84.0,235.0,0.0,,1,2,3,0.0,,,,,
1,413368880,2022-01-15 00:00:04,9,1,2022-01-15 00:00:02,71795656,16131441,,0.0,,0.0,,1,2,0,1.0,,,,,
1,413767501,2022-01-15 00:00:04,9,1,2022-01-15 00:00:02,72173704,20278050,2525.0,0.0,,0.0,-52.0,1,2,0,0.0,,,,,
1,413842502,2022-01-15 00:00:04,9,18,2022-01-15 00:00:04,72908400,18854148,3062.0,81.0,,,,0,60,1,0.0,0.0,0.0,0.0,393222.0,
1,414192000,2022-01-15 00:00:04,9,1,2022-01-15 00:00:02,73271072,18729827,3053.0,105.0,308.0,0.0,-6.0,1,2,0,0.0,,,,,
1,413957598,2022-01-15 00:00:04,9,1,2022-01-15 00:00:02,72909352,18811430,0.0,0.0,12.0,0.0,,0,2,0,0.0,,,,,
1,246122000,2022-01-15 00:00:04,9,1,2022-01-15 00:00:01,73135360,17959245,1147.0,30.0,104.0,0.0,0.0,0,1,0,0.0,,,,,
1,413956513,2022-01-15 00:00:04,9,3,2022-01-15 00:00:00,69674506,17751872,,0.0,,1.0,,1,0,0,0.0,,,,,
1,412473960,2022-01-15 00:00:04,9,1,2022-01-15 00:00:03,65474716,12851125,879.0,2.0,,0.0,,0,3,0,0.0,,,,,
1,413861882,2022-01-15 00:00:04,9,18,2022-01-14 23:59:51,67927656,13816582,3101.0,53.0,0.0,,,0,51,1,0.0,0.0,1.0,0.0,393216.0,
1,413841541,2022-01-15 00:00:04,9,18,2022-01-15 00:00:02,67196751,13852413,2944.0,70.0,294.0,,,0,2,0,1.0,1.0,1.0,0.0,393222.0,
1,413900296,2022-01-15 00:00:04,9,18,2022-01-15 00:00:02,68241568,13838078,584.0,46.0,58.0,,,0,2,0,1.0,1.0,1.0,0.0,393222.0,
1,413849261,2022-01-15 00:00:04,9,18,2022-01-15 00:00:02,67034140,13891443,2839.0,61.0,284.0,,,0,2,0,1.0,1.0,1.0,0.0,393222.0,
1,413856121,2022-01-15 00:00:04,9,18,2022-01-15 00:00:04,65998360,14083813,1857.0,0.0,,,,0,60,1,0.0,0.0,0.0,0.0,393222.0,
1,413863094,2022-01-15 00:00:04,9,1,2022-01-15 00:00:00,66356052,14075540,2410.0,57.0,239.0,0.0,0.0,0,0,0,0.0,,,,,
1,412380960,2022-01-15 00:00:04,9,1,2022-01-15 00:00:04,72765630,18967600,3152.0,93.0,324.0,0.0,0.0,0,60,0,0.0,,,,,
1,412756620,2022-01-15 00:00:04,9,18,2022-01-15 00:00:02,73193228,18202133,2287.0,30.0,227.0,,,0,2,1,1.0,1.0,1.0,0.0,393222.0,
1,413285350,2022-01-15 00:00:04,9,1,2022-01-15 00:00:02,73126216,18694300,3100.0,115.0,310.0,0.0,0.0,1,2,0,1.0,,,,,
1,413695550,2022-01-15 00:00:04,9,1,2022-01-15 00:00:02,72621330,16545117,436.0,91.0,41.0,0.0,0.0,0,2,0,0.0,,,,,
1,413841241,2022-01-15 00:00:04,9,19,2022-01-15 00:00:04,71806251,19403885,298.0,1.0,29.0,,,1,60,0,0.0,0.0,,,,
1,412472000,2022-01-15 00:00:04,9,3,2022-01-15 00:00:01,73524135,18677804,320.0,105.0,25.0,0.0,0.0,1,1,0,0.0,,,,,
1,413843065,2022-01-15 00:00:04,9,19,2022-01-15 00:00:04,71135630,19152070,1246.0,1.0,,,,0,60,0,0.0,1.0,,,,
1,413847103,2022-01-15 00:00:04,9,18,2022-01-15 00:00:04,72172660,19175710,2336.0,56.0,233.0,,,1,60,0,0.0,0.0,0.0,0.0,6003.0,
1,413326850,2022-01-15 00:00:04,9,1,2022-01-15 00:00:03,71608536,21049260,,8.0,,0.0,,0,3,0,1.0,,,,,
1,413833264,2022-01-15 00:00:04,9,1,2022-01-15 00:00:04,72626320,19065000,2824.0,35.0,282.0,0.0,,0,60,0,0.0,,,,,
1,413236430,2022-01-15 00:00:04,9,1,2022-01-15 00:00:02,73201476,17241314,289.0,72.0,32.0,0.0,0.0,0,2,0,1.0,,,,,
1,413360540,2022-01-15 00:00:04,9,18,2022-01-15 00:00:01,72591507,16638826,2208.0,89.0,220.0,,,0,1,0,1.0,1.0,1.0,0.0,393222.0,
1,413767812,2022-01-15 00:00:04,9,18,2022-01-15 00:00:04,72509784,18802490,1768.0,58.0,,,,1,60,1,1.0,1.0,1.0,0.0,393222.0,
1,403575000,2022-01-15 00:00:04,7,1,2022-01-15 00:00:02,4645982,25646334,705.0,127.0,70.0,0.0,0.0,0,2,0,0.0,,,,,
1,525006129,2022-01-15 00:00:04,7,1,2022-01-15 00:00:02,70296357,-321037,2398.0,1.0,,8.0,,1,2,0,1.0,,,,,
1,636092974,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,60533338,1740523,1369.0,113.0,135.0,0.0,0.0,1,3,0,0.0,,,,,
1,368027230,2022-01-15 00:00:04,2,1,2022-01-15 00:00:03,-73396326,28779122,1176.0,160.0,115.0,0.0,0.0,1,3,0,0.0,,,,,
1,244050578,2022-01-15 00:00:04,2,1,2022-01-15 00:00:02,3456607,30588056,0.0,0.0,,0.0,,1,2,0,1.0,,,,,
1,373933000,2022-01-15 00:00:04,2,1,2022-01-15 00:00:03,84113710,20991624,2352.0,134.0,233.0,0.0,0.0,0,3,0,0.0,,,,,
1,413695270,2022-01-15 00:00:04,9,1,2022-01-15 00:00:03,68056848,13058353,662.0,79.0,,0.0,,1,3,3,1.0,,,,,
1,412373510,2022-01-15 00:00:04,9,1,2022-01-15 00:00:02,73581070,22634460,3286.0,101.0,,0.0,,0,2,0,0.0,,,,,
1,477669300,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,-3224294,21583440,829.0,134.0,83.0,0.0,0.0,0,4,0,1.0,,,,,
1,366943910,2022-01-15 00:00:04,7,1,2022-01-15 00:00:01,-73574334,28537198,1644.0,1.0,316.0,0.0,0.0,1,1,0,0.0,,,,,
1,241511000,2022-01-15 00:00:04,7,1,2022-01-15 00:00:02,15110828,21253060,1142.0,6.0,23.0,0.0,0.0,0,2,3,0.0,,,,,
1,431402014,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,79009590,19960320,1565.0,0.0,293.0,0.0,0.0,0,4,0,0.0,,,,,
1,574012608,2022-01-15 00:00:04,7,2,2022-01-15 00:00:03,64246919,6235463,0.0,0.0,,11.0,,0,60,0,0.0,,,,,
1,257998000,2022-01-15 00:00:04,7,3,2022-01-15 00:00:02,2565744,31321995,530.0,2.0,168.0,1.0,0.0,1,2,0,0.0,,,,,
1,215017000,2022-01-15 00:00:04,7,1,2022-01-15 00:00:02,91389148,-19923787,1799.0,31.0,121.0,0.0,-7.0,0,2,0,0.0,,,,,
1,373834000,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,14712072,22630391,2061.0,148.0,212.0,0.0,11.0,1,60,0,0.0,,,,,
1,565243000,2022-01-15 00:00:04,7,1,2022-01-14 23:59:59,62357416,775490,564.0,1.0,,0.0,,0,59,0,0.0,,,,,
1,477444900,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,62365119,750401,2013.0,48.0,188.0,0.0,-7.0,1,3,0,1.0,,,,,
1,538008524,2022-01-15 00:00:04,7,1,2022-01-15 00:00:01,86228013,-7770368,1464.0,130.0,149.0,0.0,0.0,0,1,0,0.0,,,,,
1,503696000,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,90746233,-14296642,3079.0,0.0,308.0,0.0,0.0,0,60,0,0.0,,,,,
1,431017708,2022-01-15 00:00:04,7,3,2022-01-15 00:00:01,83827680,21272340,1470.0,120.0,145.0,0.0,-127.0,0,1,0,0.0,,,,,
1,431005342,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,80184205,19774117,2428.0,134.0,241.0,0.0,0.0,0,60,0,0.0,,,,,
1,431010989,2022-01-15 00:00:04,7,1,2022-01-15 00:00:02,80124030,20565300,727.0,111.0,70.0,0.0,-127.0,0,2,0,0.0,,,,,
1,567503000,2022-01-15 00:00:04,7,1,2022-01-15 00:00:01,81965730,20371520,2270.0,105.0,230.0,0.0,0.0,0,1,0,0.0,,,,,
1,431301756,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,84499052,21373396,2182.0,112.0,222.0,0.0,0.0,0,3,0,0.0,,,,,
1,431004911,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,85045910,23117496,178.0,124.0,14.0,0.0,0.0,0,4,0,0.0,,,,,
1,366813530,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,-71696130,20461223,491.0,187.0,,0.0,,1,3,0,1.0,,,,,
1,413496010,2022-01-15 00:00:04,9,1,2022-01-15 00:00:03,66629807,12748716,770.0,57.0,41.0,0.0,,0,3,0,1.0,,,,,
1,413794559,2022-01-15 00:00:04,9,3,2022-01-15 00:00:00,68380257,18398591,,91.0,,15.0,,1,0,0,0.0,,,,,
1,413217490,2022-01-15 00:00:04,9,1,2022-01-15 00:00:03,65651827,10923732,582.0,73.0,,0.0,,0,3,0,1.0,,,,,
1,413262210,2022-01-15 00:00:04,9,1,2022-01-14 23:59:59,72867159,22972417,1280.0,116.0,128.0,0.0,0.0,1,59,0,0.0,,,,,
1,413765749,2022-01-15 00:00:04,9,18,2022-01-15 00:00:01,72096789,18999349,3040.0,62.0,,,,0,1,1,1.0,0.0,1.0,0.0,393222.0,
1,413816541,2022-01-15 00:00:04,9,18,2022-01-15 00:00:04,72878126,18653648,2032.0,0.0,203.0,,,1,60,0,0.0,0.0,0.0,0.0,6003.0,
1,413961367,2022-01-15 00:00:04,9,18,2022-01-15 00:00:02,72884049,18634558,1622.0,26.0,,,,1,2,1,0.0,0.0,1.0,0.0,393222.0,
1,413790687,2022-01-15 00:00:04,9,18,2022-01-15 00:00:01,72261382,19534202,3429.0,41.0,,,,0,1,0,1.0,1.0,1.0,0.0,393222.0,
1,413825665,2022-01-15 00:00:04,9,3,2022-01-15 00:00:00,72785411,18432399,,0.0,,0.0,,0,0,0,0.0,,,,,
1,412766490,2022-01-15 00:00:04,9,18,2022-01-15 00:00:01,73283855,18078066,606.0,0.0,60.0,,,0,1,0,1.0,1.0,1.0,0.0,393222.0,
1,413849572,2022-01-15 00:00:04,9,18,2022-01-15 00:00:02,70878133,20500914,3551.0,46.0,0.0,,,0,2,1,0.0,0.0,0.0,0.0,0.0,
1,413940123,2022-01-15 00:00:04,9,18,2022-01-15 00:00:02,71130346,19144379,2172.0,43.0,,,,0,2,1,1.0,0.0,0.0,0.0,393222.0,
1,372735000,2022-01-15 00:00:04,9,1,2022-01-15 00:00:04,72681391,22679826,1670.0,48.0,175.0,0.0,0.0,0,4,0,0.0,,,,,
1,413326970,2022-01-15 00:00:04,9,1,2022-01-15 00:00:03,71660475,22462512,2276.0,78.0,228.0,0.0,0.0,1,3,0,0.0,,,,,
1,201912000,2022-01-15 00:00:04,9,18,2022-01-15 00:00:04,71932520,19349784,2766.0,0.0,,,,0,60,1,0.0,0.0,0.0,0.0,393222.0,
1,413771948,2022-01-15 00:00:04,9,18,2022-01-15 00:00:04,72613378,18613835,843.0,73.0,84.0,,,0,60,0,0.0,0.0,0.0,0.0,6003.0,
1,413805062,2022-01-15 00:00:04,9,18,2022-01-15 00:00:04,72528806,18670132,2574.0,34.0,257.0,,,0,60,0,0.0,0.0,0.0,0.0,6003.0,
1,312656000,2022-01-15 00:00:04,9,3,2022-01-15 00:00:03,72532845,19973380,2659.0,0.0,344.0,1.0,0.0,0,3,0,0.0,,,,,
1,413863382,2022-01-15 00:00:04,9,18,2022-01-15 00:00:04,71321312,19308602,2442.0,52.0,,,,1,60,1,1.0,0.0,0.0,0.0,393222.0,
1,413845556,2022-01-15 00:00:04,9,18,2022-01-15 00:00:02,72205552,19700248,649.0,45.0,0.0,,,0,2,1,0.0,0.0,0.0,0.0,0.0,
1,413265540,2022-01-15 00:00:04,9,1,2022-01-15 00:00:02,73131496,19692178,,0.0,72.0,0.0,0.0,1,2,0,1.0,,,,,
1,413976803,2022-01-15 00:00:04,9,18,2022-01-15 00:00:02,70641976,20728042,981.0,24.0,,,,1,2,0,1.0,0.0,1.0,0.0,49152.0,
1,413960762,2022-01-15 00:00:04,9,18,2022-01-14 23:59:31,70536656,20749370,2561.0,1.0,,,,0,31,1,0.0,0.0,1.0,0.0,393222.0,
1,211540760,2022-01-15 00:00:04,7,1,2022-01-14 23:59:59,5986167,32125678,1450.0,0.0,,12.0,,1,59,0,0.0,,,,,
1,566907000,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,-56797549,17440327,3158.0,0.0,229.0,0.0,0.0,0,3,0,0.0,,,,,
1,566686000,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,62432802,780508,2567.0,63.0,266.0,0.0,0.0,1,60,0,0.0,,,,,
1,367645050,2022-01-15 00:00:04,7,3,2022-01-15 00:00:03,-73403996,28587542,0.0,0.0,,5.0,,0,3,0,0.0,,,,,
1,355474000,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,78697300,18585690,645.0,146.0,63.0,0.0,0.0,0,60,0,0.0,,,,,
1,244670766,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,2956621,31429977,,0.0,152.0,0.0,0.0,1,3,0,0.0,,,,,
1,257127000,2022-01-15 00:00:04,2,1,2022-01-15 00:00:02,7570517,39843188,2926.0,115.0,296.0,0.0,0.0,0,2,0,0.0,,,,,
1,477605000,2022-01-15 00:00:04,7,1,2022-01-15 00:00:02,68462472,13420811,,0.0,,0.0,,1,2,0,1.0,,,,,
1,215450000,2022-01-15 00:00:04,7,1,2022-01-14 23:59:56,19148712,24928896,2035.0,27.0,225.0,0.0,0.0,1,56,0,0.0,,,,,
1,244184909,2022-01-15 00:00:04,7,3,2022-01-15 00:00:01,3425299,31704071,,0.0,,0.0,,1,1,1,1.0,,,,,
1,244730347,2022-01-15 00:00:04,7,1,2022-01-15 00:00:03,3423344,31704801,2245.0,0.0,,0.0,,0,60,0,1.0,,,,,
